211	1.39935	14	80	#
212	1.39935	15	80	#
213	1.39935	16	80	#
214	1.39935	17	80	#
215	1.39935	18	80	#
216	1.39935	19	80	#
217	1.39935	20	80	#
218	1.39935	21	80	#
219	1.39935	22	80	#
220	1.39935	23	80	#
221	1.39935	24	80	#
222	1.39935	25	80	#
223	1.39935	26	80	#
224	1.39935	27	80	#
225	1.39935	28	80	#
226	1.39935	29	80	#
227	1.39935	30	80	#
228	1.39935	31	80	#
229	1.39935	32	80	#
230	1.39935	33	80	#
231	1.39935	34	80	#
232	1.39935	35	80	#
233	1.39935	36	80	#
234	1.39935	37	80	#
235	1.39935	38	80	#
236	1.39935	39	80	#
237	1.39935	40	80	#
238	1.39935	41	80	#
239	1.39935	42	80	#
240	1.39935	43	80	#
241	1.39935	44	80	#
242	1.39935	45	80	#
243	1.39935	46	80	#
244	1.39935	47	80	#
245	1.39935	48	80	#
246	1.39935	49	80	#
247	1.16218	50	80	#
248	1.16218	51	80	#
249	1.16218	52	80	#
250	1.16218	53	80	#
251	1.16218	54	80	#
252	1.16218	55	80	#
253	1.16218	56	80	#
254	1.16218	57	80	#
255	1.16218	58	80	#
256	1.16218	59	80	#
257	1.02341	60	80	#
258	1.02341	61	80	#
259	1.02341	62	80	#
260	1.02341	63	80	#
261	1.02341	64	80	#
262	1.02341	65	80	#
263	1.02341	66	80	#
264	1.02341	67	80	#
265	1.00836	68	80	#
266	0.9266	69	80	#
267	0.9266	70	80	#
268	0.9266	71	80	#
269	0.9266	72	80	#
270	0.9266	73	80	#
271	0.9266	74	80	#
272	0.914245	75	80	#
