151	0.578975	23	78	#
152	0.578975	24	78	#
153	0.578975	25	78	#
154	0.578975	26	78	#
155	0.578975	27	78	#
156	0.578975	28	78	#
157	0.578975	29	78	#
158	0.578975	30	78	#
159	0.578975	31	78	#
160	0.578975	32	78	#
161	0.578975	33	78	#
162	0.578975	34	78	#
163	0.578975	35	78	#
164	0.578975	36	78	#
165	0.578975	37	78	#
166	0.578975	38	78	#
167	0.578975	39	78	#
168	0.578975	40	78	#
169	0.578975	41	78	#
170	0.578975	42	78	#
171	0.578975	43	78	#
172	0.578975	44	78	#
173	0.578975	45	78	#
174	0.578975	46	78	#
175	0.578975	47	78	#
176	0.578975	48	78	#
177	0.578975	49	78	#
178	0.578975	50	78	#
179	0.578975	51	78	#
180	0.578975	52	78	#
181	0.578975	53	78	#
182	0.578975	54	78	#
183	0.578975	55	78	#
184	0.578975	56	78	#
185	0.578975	57	78	#
186	0.578975	58	78	#
187	0.578975	59	78	#
188	0.578975	60	78	#
189	0.578975	61	78	#
190	0.578975	62	78	#
191	0.535767	63	78	#
192	0.535767	64	78	#
193	0.535767	65	78	#
194	0.535767	66	78	#
195	0.535767	67	78	#
196	0.485087	68	78	#
197	0.485087	69	78	#
198	0.485087	70	78	#
199	0.485087	71	78	#
200	0.485087	72	78	#
201	0.485087	73	78	#
202	0.485087	74	78	#
203	0.478619	75	78	#
