138	9.95884	0	1	2	3	4	5	6	7	67	#
139	9.95884	1	2	3	4	5	6	7	8	67	#
140	9.95884	2	3	4	5	6	7	8	9	67	#
141	9.95884	3	4	5	6	7	8	9	10	67	#
142	9.95884	4	5	6	7	8	9	10	11	67	#
143	9.95884	5	6	7	8	9	10	11	12	67	#
144	9.95884	6	7	8	9	10	11	12	13	67	#
145	9.95884	7	8	9	10	11	12	13	14	67	#
146	9.95884	8	9	10	11	12	13	14	15	67	#
147	9.95884	9	10	11	12	13	14	15	16	67	#
148	9.95884	10	11	12	13	14	15	16	17	67	#
149	9.95884	11	12	13	14	15	16	17	18	67	#
150	9.95884	12	13	14	15	16	17	18	19	67	#
151	9.95884	13	14	15	16	17	18	19	20	67	#
152	9.95884	14	15	16	17	18	19	20	21	67	#
153	9.95884	15	16	17	18	19	20	21	22	67	#
154	9.95884	16	17	18	19	20	21	22	23	67	#
155	9.95884	17	18	19	20	21	22	23	24	67	#
156	9.95884	18	19	20	21	22	23	24	25	67	#
157	9.95884	19	20	21	22	23	24	25	26	67	#
158	9.95884	20	21	22	23	24	25	26	27	67	#
159	9.95884	21	22	23	24	25	26	27	28	67	#
160	9.95884	22	23	24	25	26	27	28	29	67	#
161	9.95884	23	24	25	26	27	28	29	30	67	#
162	9.95884	24	25	26	27	28	29	30	31	67	#
163	9.95884	25	26	27	28	29	30	31	32	67	#
164	8.3864	26	27	28	29	30	31	32	33	67	#
165	8.3864	27	28	29	30	31	32	33	34	67	#
166	8.3864	28	29	30	31	32	33	34	35	67	#
167	8.3864	29	30	31	32	33	34	35	36	67	#
168	8.3864	30	31	32	33	34	35	36	37	67	#
169	8.3864	31	32	33	34	35	36	37	38	67	#
170	7.96708	32	33	34	35	36	37	38	39	67	#
171	7.96708	33	34	35	36	37	38	39	40	67	#
172	5.22431	34	35	36	37	38	39	40	41	67	#
173	5.22431	35	36	37	38	39	40	41	42	67	#
174	5.22431	36	37	38	39	40	41	42	43	67	#
175	5.22431	37	38	39	40	41	42	43	44	67	#
176	5.22431	38	39	40	41	42	43	44	45	67	#
177	5.22431	39	40	41	42	43	44	45	46	67	#
178	5.22431	40	41	42	43	44	45	46	47	67	#
179	5.22431	41	42	43	44	45	46	47	48	67	#
180	5.22431	42	43	44	45	46	47	48	49	67	#
181	5.22431	43	44	45	46	47	48	49	50	67	#
182	5.22431	44	45	46	47	48	49	50	51	67	#
183	5.22431	45	46	47	48	49	50	51	52	67	#
184	5.22431	46	47	48	49	50	51	52	53	67	#
185	5.22431	47	48	49	50	51	52	53	54	67	#
186	5.22431	48	49	50	51	52	53	54	55	67	#
187	5.22431	49	50	51	52	53	54	55	56	67	#
188	5.22431	50	51	52	53	54	55	56	57	67	#
189	5.22431	51	52	53	54	55	56	57	58	67	#
190	5.22431	52	53	54	55	56	57	58	59	67	#
191	5.22431	53	54	55	56	57	58	59	60	67	#
192	5.22431	54	55	56	57	58	59	60	61	67	#
193	3.13696	0	1	68	#
194	3.13696	1	2	68	#
195	3.13696	2	3	68	#
196	3.13696	3	4	68	#
197	3.13696	4	5	68	#
198	3.13696	5	6	68	#
199	3.13696	6	7	68	#
200	3.13696	7	8	68	#
201	3.13696	8	9	68	#
202	3.13696	9	10	68	#
203	3.13696	10	11	68	#
204	3.13696	11	12	68	#
205	3.13696	12	13	68	#
206	3.13696	13	14	68	#
207	3.13696	14	15	68	#
208	3.13696	15	16	68	#
209	1.56848	16	17	68	#
210	1.56848	17	18	68	#
211	1.56848	18	19	68	#
212	1.56848	19	20	68	#
213	1.56848	20	21	68	#
214	1.56848	21	22	68	#
215	1.56848	22	23	68	#
216	1.56848	23	24	68	#
217	1.56848	24	25	68	#
218	1.56848	25	26	68	#
219	1.56848	26	27	68	#
220	1.56848	27	28	68	#
221	1.56848	28	29	68	#
222	1.56848	29	30	68	#
223	1.56848	30	31	68	#
224	1.56848	31	32	68	#
225	0.896275	32	33	68	#
226	0.896275	33	34	68	#
227	0.896275	34	35	68	#
228	0.896275	35	36	68	#
229	0.896275	36	37	68	#
230	0.896275	37	38	68	#
231	0.896275	38	39	68	#
232	0.896275	39	40	68	#
233	0.896275	40	41	68	#
234	0.896275	41	42	68	#
235	0.896275	42	43	68	#
236	0.896275	43	44	68	#
237	0.896275	44	45	68	#
238	0.896275	45	46	68	#
239	0.896275	46	47	68	#
240	0.896275	47	48	68	#
241	0.896275	48	49	68	#
242	0.896275	49	50	68	#
243	0.896275	50	51	68	#
244	0.896275	51	52	68	#
245	0.896275	52	53	68	#
246	0.896275	53	54	68	#
247	0.896275	54	55	68	#
248	0.896275	55	56	68	#
249	0.850702	56	57	68	#
250	0.850702	57	58	68	#
251	0.850702	58	59	68	#
252	0.809539	59	60	68	#
253	0.809539	60	61	68	#
254	0.809539	61	62	68	#
255	0.796689	62	63	68	#
256	7.7035	0	1	2	3	69	#
257	7.7035	1	2	3	4	69	#
258	7.7035	2	3	4	5	69	#
259	7.7035	3	4	5	6	69	#
260	7.7035	4	5	6	7	69	#
261	7.7035	5	6	7	8	69	#
262	7.7035	6	7	8	9	69	#
263	7.7035	7	8	9	10	69	#
264	7.7035	8	9	10	11	69	#
265	7.7035	9	10	11	12	69	#
266	7.7035	10	11	12	13	69	#
267	7.7035	11	12	13	14	69	#
268	7.7035	12	13	14	15	69	#
269	7.7035	13	14	15	16	69	#
270	7.7035	14	15	16	17	69	#
271	7.7035	15	16	17	18	69	#
272	7.7035	16	17	18	19	69	#
273	7.7035	17	18	19	20	69	#
274	7.7035	18	19	20	21	69	#
275	7.7035	19	20	21	22	69	#
276	7.7035	20	21	22	23	69	#
277	7.7035	21	22	23	24	69	#
278	7.7035	22	23	24	25	69	#
279	7.7035	23	24	25	26	69	#
280	7.7035	24	25	26	27	69	#
281	7.7035	25	26	27	28	69	#
282	7.7035	26	27	28	29	69	#
283	7.7035	27	28	29	30	69	#
284	7.7035	28	29	30	31	69	#
285	7.7035	29	30	31	32	69	#
286	7.7035	30	31	32	33	69	#
287	7.7035	31	32	33	34	69	#
288	7.7035	32	33	34	35	69	#
289	7.7035	33	34	35	36	69	#
290	7.7035	34	35	36	37	69	#
291	7.7035	35	36	37	38	69	#
292	6.0986	36	37	38	39	69	#
293	6.0986	37	38	39	40	69	#
294	6.0986	38	39	40	41	69	#
295	6.0986	39	40	41	42	69	#
296	6.0986	40	41	42	43	69	#
297	6.0986	41	42	43	44	69	#
298	6.0986	42	43	44	45	69	#
299	6.0986	43	44	45	46	69	#
300	6.0986	44	45	46	47	69	#
301	6.0986	45	46	47	48	69	#
302	4.7215	46	47	48	49	69	#
303	4.7215	47	48	49	50	69	#
304	4.7215	48	49	50	51	69	#
305	4.7215	49	50	51	52	69	#
306	4.7215	50	51	52	53	69	#
307	4.7215	51	52	53	54	69	#
308	4.7215	52	53	54	55	69	#
309	4.7215	53	54	55	56	69	#
310	4.7215	54	55	56	57	69	#
311	4.7215	55	56	57	58	69	#
312	4.7215	56	57	58	59	69	#
313	4.7215	57	58	59	60	69	#
314	4.7215	58	59	60	61	69	#
315	4.7215	59	60	61	62	69	#
316	4.64655	60	61	62	63	69	#
317	7.00826	0	1	2	3	4	5	6	7	8	70	#
318	7.00826	1	2	3	4	5	6	7	8	9	70	#
319	7.00826	2	3	4	5	6	7	8	9	10	70	#
320	7.00826	3	4	5	6	7	8	9	10	11	70	#
321	7.00826	4	5	6	7	8	9	10	11	12	70	#
322	7.00826	5	6	7	8	9	10	11	12	13	70	#
323	7.00826	6	7	8	9	10	11	12	13	14	70	#
324	7.00826	7	8	9	10	11	12	13	14	15	70	#
325	7.00826	8	9	10	11	12	13	14	15	16	70	#
326	7.00826	9	10	11	12	13	14	15	16	17	70	#
327	7.00826	10	11	12	13	14	15	16	17	18	70	#
328	7.00826	11	12	13	14	15	16	17	18	19	70	#
329	7.00826	12	13	14	15	16	17	18	19	20	70	#
330	7.00826	13	14	15	16	17	18	19	20	21	70	#
331	7.00826	14	15	16	17	18	19	20	21	22	70	#
332	7.00826	15	16	17	18	19	20	21	22	23	70	#
333	7.00826	16	17	18	19	20	21	22	23	24	70	#
334	0.649887	0	71	#
335	0.649887	1	71	#
336	0.649887	2	71	#
337	0.649887	3	71	#
338	0.649887	4	71	#
339	0.649887	5	71	#
340	0.649887	6	71	#
341	0.649887	7	71	#
342	0.649887	8	71	#
343	0.649887	9	71	#
344	0.649887	10	71	#
345	0.649887	11	71	#
346	0.649887	12	71	#
347	0.649887	13	71	#
348	0.649887	14	71	#
349	0.649887	15	71	#
350	0.649887	16	71	#
351	0.649887	17	71	#
352	0.649887	18	71	#
353	0.649887	19	71	#
354	0.649887	20	71	#
355	0.649887	21	71	#
356	0.649887	22	71	#
357	0.649887	23	71	#
358	0.649887	24	71	#
359	0.649887	25	71	#
360	0.649887	26	71	#
361	0.649887	27	71	#
362	5.05065	0	1	2	72	#
363	5.05065	1	2	3	72	#
364	5.05065	2	3	4	72	#
365	5.05065	3	4	5	72	#
366	5.05065	4	5	6	72	#
367	5.05065	5	6	7	72	#
368	5.05065	6	7	8	72	#
369	5.05065	7	8	9	72	#
370	5.05065	8	9	10	72	#
371	10.0209	0	1	2	3	4	5	73	#
372	10.0209	1	2	3	4	5	6	73	#
373	10.0209	2	3	4	5	6	7	73	#
374	10.0209	3	4	5	6	7	8	73	#
375	10.0209	4	5	6	7	8	9	73	#
376	10.0209	5	6	7	8	9	10	73	#
377	10.0209	6	7	8	9	10	11	73	#
378	10.0209	7	8	9	10	11	12	73	#
379	10.0209	8	9	10	11	12	13	73	#
380	10.0209	9	10	11	12	13	14	73	#
381	10.0209	10	11	12	13	14	15	73	#
382	10.0209	11	12	13	14	15	16	73	#
383	10.0209	12	13	14	15	16	17	73	#
384	10.0209	13	14	15	16	17	18	73	#
385	10.0209	14	15	16	17	18	19	73	#
386	10.0209	15	16	17	18	19	20	73	#
387	10.0209	16	17	18	19	20	21	73	#
388	10.0209	17	18	19	20	21	22	73	#
389	10.0209	18	19	20	21	22	23	73	#
390	10.0209	19	20	21	22	23	24	73	#
391	10.0209	20	21	22	23	24	25	73	#
392	10.0209	21	22	23	24	25	26	73	#
393	10.0209	22	23	24	25	26	27	73	#
394	10.0209	23	24	25	26	27	28	73	#
395	10.0209	24	25	26	27	28	29	73	#
396	10.0209	25	26	27	28	29	30	73	#
397	10.0209	26	27	28	29	30	31	73	#
398	10.0209	27	28	29	30	31	32	73	#
399	10.0209	28	29	30	31	32	33	73	#
400	10.0209	29	30	31	32	33	34	73	#
401	10.0209	30	31	32	33	34	35	73	#
402	10.0209	31	32	33	34	35	36	73	#
403	10.0209	32	33	34	35	36	37	73	#
404	10.0209	33	34	35	36	37	38	73	#
405	10.0209	34	35	36	37	38	39	73	#
406	10.0209	35	36	37	38	39	40	73	#
407	10.0209	36	37	38	39	40	41	73	#
408	10.0209	37	38	39	40	41	42	73	#
409	10.0209	38	39	40	41	42	43	73	#
410	10.0209	39	40	41	42	43	44	73	#
411	10.0209	40	41	42	43	44	45	73	#
412	8.84201	41	42	43	44	45	46	73	#
413	8.84201	42	43	44	45	46	47	73	#
414	8.84201	43	44	45	46	47	48	73	#
415	8.84201	44	45	46	47	48	49	73	#
416	8.84201	45	46	47	48	49	50	73	#
417	8.84201	46	47	48	49	50	51	73	#
418	8.67197	47	48	49	50	51	52	73	#
419	7.15781	48	49	50	51	52	53	73	#
420	7.15781	49	50	51	52	53	54	73	#
421	7.15781	50	51	52	53	54	55	73	#
422	7.15781	51	52	53	54	55	56	73	#
423	7.15781	52	53	54	55	56	57	73	#
424	7.15781	53	54	55	56	57	58	73	#
425	7.15781	54	55	56	57	58	59	73	#
426	7.15781	55	56	57	58	59	60	73	#
427	7.15781	56	57	58	59	60	61	73	#
428	7.15781	57	58	59	60	61	62	73	#
429	7.15781	58	59	60	61	62	63	73	#
430	0.77963	0	74	#
431	0.77963	1	74	#
432	0.77963	2	74	#
433	0.77963	3	74	#
434	0.77963	4	74	#
435	0.77963	5	74	#
436	0.77963	6	74	#
437	0.77963	7	74	#
438	0.77963	8	74	#
439	0.77963	9	74	#
440	0.77963	10	74	#
441	0.77963	11	74	#
442	0.77963	12	74	#
443	0.77963	13	74	#
444	0.77963	14	74	#
445	0.77963	15	74	#
446	0.77963	16	74	#
447	0.77963	17	74	#
448	0.77963	18	74	#
449	0.77963	19	74	#
450	0.77963	20	74	#
451	0.77963	21	74	#
452	0.77963	22	74	#
453	0.77963	23	74	#
454	0.640411	24	74	#
455	0.640411	25	74	#
456	0.640411	26	74	#
457	0.640411	27	74	#
458	0.640411	28	74	#
459	0.931235	0	75	#
460	0.931235	1	75	#
461	0.931235	2	75	#
462	9.34442	0	1	2	3	4	5	76	#
463	9.34442	1	2	3	4	5	6	76	#
464	9.34442	2	3	4	5	6	7	76	#
465	9.34442	3	4	5	6	7	8	76	#
466	9.34442	4	5	6	7	8	9	76	#
467	1.47543	5	6	7	8	9	10	76	#
468	1.47543	6	7	8	9	10	11	76	#
469	1.47543	7	8	9	10	11	12	76	#
470	1.47543	8	9	10	11	12	13	76	#
471	1.47543	9	10	11	12	13	14	76	#
472	1.47543	10	11	12	13	14	15	76	#
473	1.47543	11	12	13	14	15	16	76	#
474	1.47543	12	13	14	15	16	17	76	#
475	1.47543	13	14	15	16	17	18	76	#
476	1.47543	14	15	16	17	18	19	76	#
477	1.47543	15	16	17	18	19	20	76	#
478	1.47543	16	17	18	19	20	21	76	#
479	1.47543	17	18	19	20	21	22	76	#
480	1.47543	18	19	20	21	22	23	76	#
481	1.47543	19	20	21	22	23	24	76	#
482	1.47543	20	21	22	23	24	25	76	#
483	1.47543	21	22	23	24	25	26	76	#
484	1.47543	22	23	24	25	26	27	76	#
485	1.47543	23	24	25	26	27	28	76	#
486	1.47543	24	25	26	27	28	29	76	#
487	1.47543	25	26	27	28	29	30	76	#
488	1.47543	26	27	28	29	30	31	76	#
489	1.47543	27	28	29	30	31	32	76	#
490	1.47543	28	29	30	31	32	33	76	#
491	1.47543	29	30	31	32	33	34	76	#
492	1.47543	30	31	32	33	34	35	76	#
493	1.47543	31	32	33	34	35	36	76	#
494	1.47543	32	33	34	35	36	37	76	#
495	1.47543	33	34	35	36	37	38	76	#
496	1.47543	34	35	36	37	38	39	76	#
497	1.47543	35	36	37	38	39	40	76	#
498	1.47543	36	37	38	39	40	41	76	#
499	1.47543	37	38	39	40	41	42	76	#
500	1.47543	38	39	40	41	42	43	76	#
501	1.47543	39	40	41	42	43	44	76	#
502	1.47543	40	41	42	43	44	45	76	#
503	1.47543	41	42	43	44	45	46	76	#
504	1.47543	42	43	44	45	46	47	76	#
505	1.47543	43	44	45	46	47	48	76	#
506	1.47543	44	45	46	47	48	49	76	#
507	1.47543	45	46	47	48	49	50	76	#
508	1.47543	46	47	48	49	50	51	76	#
509	1.47543	47	48	49	50	51	52	76	#
510	1.47543	48	49	50	51	52	53	76	#
511	1.47543	49	50	51	52	53	54	76	#
512	1.47543	50	51	52	53	54	55	76	#
513	1.47543	51	52	53	54	55	56	76	#
514	1.47543	52	53	54	55	56	57	76	#
515	1.42542	53	54	55	56	57	58	76	#
516	1.42542	54	55	56	57	58	59	76	#
