105	10.4643	42	43	44	45	46	47	48	49	65	#
106	10.4643	43	44	45	46	47	48	49	50	65	#
107	10.4643	44	45	46	47	48	49	50	51	65	#
108	10.4643	45	46	47	48	49	50	51	52	65	#
109	10.4643	46	47	48	49	50	51	52	53	65	#
110	10.4643	47	48	49	50	51	52	53	54	65	#
111	10.4643	48	49	50	51	52	53	54	55	65	#
112	10.4643	49	50	51	52	53	54	55	56	65	#
113	10.2807	50	51	52	53	54	55	56	57	65	#
114	9.93225	51	52	53	54	55	56	57	58	65	#
115	9.93225	52	53	54	55	56	57	58	59	65	#
116	9.45165	53	54	55	56	57	58	59	60	65	#
117	9.45165	54	55	56	57	58	59	60	61	65	#
118	9.45165	55	56	57	58	59	60	61	62	65	#
119	9.29662	0	1	2	3	4	5	6	7	66	#
120	9.29662	1	2	3	4	5	6	7	8	66	#
121	9.29662	2	3	4	5	6	7	8	9	66	#
122	9.29662	3	4	5	6	7	8	9	10	66	#
123	9.29662	4	5	6	7	8	9	10	11	66	#
124	9.29662	5	6	7	8	9	10	11	12	66	#
125	9.29662	6	7	8	9	10	11	12	13	66	#
126	9.29662	7	8	9	10	11	12	13	14	66	#
127	9.29662	8	9	10	11	12	13	14	15	66	#
128	9.29662	9	10	11	12	13	14	15	16	66	#
129	9.29662	10	11	12	13	14	15	16	17	66	#
130	3.03928	11	12	13	14	15	16	17	18	66	#
131	3.03928	12	13	14	15	16	17	18	19	66	#
132	3.03928	13	14	15	16	17	18	19	20	66	#
133	3.03928	14	15	16	17	18	19	20	21	66	#
134	3.03928	15	16	17	18	19	20	21	22	66	#
135	3.03928	16	17	18	19	20	21	22	23	66	#
136	3.03928	17	18	19	20	21	22	23	24	66	#
137	3.03928	18	19	20	21	22	23	24	25	66	#
138	3.03928	19	20	21	22	23	24	25	26	66	#
139	3.03928	20	21	22	23	24	25	26	27	66	#
140	3.03928	21	22	23	24	25	26	27	28	66	#
141	3.03928	22	23	24	25	26	27	28	29	66	#
142	3.03928	23	24	25	26	27	28	29	30	66	#
143	3.03928	24	25	26	27	28	29	30	31	66	#
144	3.03928	25	26	27	28	29	30	31	32	66	#
145	3.03928	26	27	28	29	30	31	32	33	66	#
146	3.03928	27	28	29	30	31	32	33	34	66	#
147	3.03928	28	29	30	31	32	33	34	35	66	#
148	3.03928	29	30	31	32	33	34	35	36	66	#
149	3.03928	30	31	32	33	34	35	36	37	66	#
150	3.03928	31	32	33	34	35	36	37	38	66	#
151	3.03928	32	33	34	35	36	37	38	39	66	#
152	3.03928	33	34	35	36	37	38	39	40	66	#
153	3.03928	34	35	36	37	38	39	40	41	66	#
154	3.03928	35	36	37	38	39	40	41	42	66	#
155	3.03928	36	37	38	39	40	41	42	43	66	#
156	3.03928	37	38	39	40	41	42	43	44	66	#
157	3.03928	38	39	40	41	42	43	44	45	66	#
158	3.03928	39	40	41	42	43	44	45	46	66	#
159	3.03928	40	41	42	43	44	45	46	47	66	#
160	3.03928	41	42	43	44	45	46	47	48	66	#
161	3.03928	42	43	44	45	46	47	48	49	66	#
162	3.03928	43	44	45	46	47	48	49	50	66	#
163	3.03928	44	45	46	47	48	49	50	51	66	#
164	3.03928	45	46	47	48	49	50	51	52	66	#
165	2.98193	46	47	48	49	50	51	52	53	66	#
166	2.50861	47	48	49	50	51	52	53	54	66	#
167	2.50861	48	49	50	51	52	53	54	55	66	#
168	2.50861	49	50	51	52	53	54	55	56	66	#
169	2.50861	50	51	52	53	54	55	56	57	66	#
170	2.50861	51	52	53	54	55	56	57	58	66	#
171	2.50861	52	53	54	55	56	57	58	59	66	#
172	2.50861	53	54	55	56	57	58	59	60	66	#
173	2.50861	54	55	56	57	58	59	60	61	66	#
174	2.50861	55	56	57	58	59	60	61	62	66	#
175	2.50861	56	57	58	59	60	61	62	63	66	#
176	11.4274	0	1	2	3	4	5	6	7	67	#
177	11.4274	1	2	3	4	5	6	7	8	67	#
178	3.68281	0	1	2	68	#
179	3.68281	1	2	3	68	#
180	3.68281	2	3	4	68	#
181	3.68281	3	4	5	68	#
182	3.68281	4	5	6	68	#
183	3.68281	5	6	7	68	#
184	3.68281	6	7	8	68	#
185	3.68281	7	8	9	68	#
186	3.68281	8	9	10	68	#
187	3.68281	9	10	11	68	#
188	3.68281	10	11	12	68	#
189	3.68281	11	12	13	68	#
190	3.68281	12	13	14	68	#
191	3.68281	13	14	15	68	#
192	3.68281	14	15	16	68	#
193	3.68281	15	16	17	68	#
194	3.68281	16	17	18	68	#
195	3.68281	17	18	19	68	#
196	3.68281	18	19	20	68	#
197	3.68281	19	20	21	68	#
198	3.68281	20	21	22	68	#
199	3.68281	21	22	23	68	#
200	3.68281	22	23	24	68	#
201	3.68281	23	24	25	68	#
202	3.68281	24	25	26	68	#
203	3.68281	25	26	27	68	#
204	3.68281	26	27	28	68	#
205	3.68281	27	28	29	68	#
206	3.68281	28	29	30	68	#
207	3.68281	29	30	31	68	#
208	3.68281	30	31	32	68	#
209	3.68281	31	32	33	68	#
210	3.68281	32	33	34	68	#
211	3.68281	33	34	35	68	#
212	3.68281	34	35	36	68	#
213	3.68281	35	36	37	68	#
214	3.68281	36	37	38	68	#
215	3.68281	37	38	39	68	#
216	3.68281	38	39	40	68	#
217	3.68281	39	40	41	68	#
218	3.68281	40	41	42	68	#
219	3.68281	41	42	43	68	#
220	3.68281	42	43	44	68	#
221	3.68281	43	44	45	68	#
222	2.85735	44	45	46	68	#
223	2.85735	45	46	47	68	#
224	2.85735	46	47	48	68	#
225	2.85735	47	48	49	68	#
226	2.85735	48	49	50	68	#
227	2.85735	49	50	51	68	#
228	2.85735	50	51	52	68	#
229	2.85735	51	52	53	68	#
230	2.85735	52	53	54	68	#
231	2.85735	53	54	55	68	#
232	2.85735	54	55	56	68	#
233	2.85735	55	56	57	68	#
234	2.85735	56	57	58	68	#
235	1.57142	0	1	69	#
236	1.57142	1	2	69	#
237	1.57142	2	3	69	#
238	1.57142	3	4	69	#
239	1.57142	4	5	69	#
240	1.57142	5	6	69	#
241	1.57142	6	7	69	#
242	1.57142	7	8	69	#
243	1.57142	8	9	69	#
244	1.57142	9	10	69	#
245	1.57142	10	11	69	#
246	1.57142	11	12	69	#
247	1.57142	12	13	69	#
248	1.57142	13	14	69	#
249	1.57142	14	15	69	#
250	1.57142	15	16	69	#
251	1.57142	16	17	69	#
252	1.57142	17	18	69	#
253	1.57142	18	19	69	#
254	1.57142	19	20	69	#
255	1.57142	20	21	69	#
256	1.57142	21	22	69	#
257	1.57142	22	23	69	#
258	1.57142	23	24	69	#
259	1.57142	24	25	69	#
260	1.57142	25	26	69	#
261	1.57142	26	27	69	#
262	1.57142	27	28	69	#
263	1.57142	28	29	69	#
264	1.57142	29	30	69	#
265	1.57142	30	31	69	#
266	1.57142	31	32	69	#
267	1.57142	32	33	69	#
268	1.57142	33	34	69	#
269	1.57142	34	35	69	#
270	1.57142	35	36	69	#
271	1.31561	36	37	69	#
272	1.31561	37	38	69	#
273	1.31561	38	39	69	#
274	1.31561	39	40	69	#
275	1.31561	40	41	69	#
276	1.31561	41	42	69	#
277	1.31561	42	43	69	#
278	0.992476	43	44	69	#
279	0.992476	44	45	69	#
280	0.992476	45	46	69	#
281	0.992476	46	47	69	#
282	0.992476	47	48	69	#
283	0.992476	48	49	69	#
284	0.992476	49	50	69	#
285	0.992476	50	51	69	#
286	0.992476	51	52	69	#
287	0.992476	52	53	69	#
288	0.992476	53	54	69	#
289	0.992476	54	55	69	#
290	0.992476	55	56	69	#
291	0.992476	56	57	69	#
292	0.958833	57	58	69	#
293	0.958833	58	59	69	#
294	0.927396	59	60	69	#
295	0.927396	60	61	69	#
296	11.2357	0	1	2	3	4	5	70	#
297	11.2357	1	2	3	4	5	6	70	#
298	11.2357	2	3	4	5	6	7	70	#
299	11.2357	3	4	5	6	7	8	70	#
300	11.2357	4	5	6	7	8	9	70	#
301	11.2357	5	6	7	8	9	10	70	#
302	11.2357	6	7	8	9	10	11	70	#
303	11.2357	7	8	9	10	11	12	70	#
304	11.2357	8	9	10	11	12	13	70	#
305	11.2357	9	10	11	12	13	14	70	#
306	11.2357	10	11	12	13	14	15	70	#
307	11.2357	11	12	13	14	15	16	70	#
308	11.2357	12	13	14	15	16	17	70	#
309	11.2357	13	14	15	16	17	18	70	#
310	11.2357	14	15	16	17	18	19	70	#
311	11.2357	15	16	17	18	19	20	70	#
312	11.2357	16	17	18	19	20	21	70	#
313	11.2357	17	18	19	20	21	22	70	#
314	11.2357	18	19	20	21	22	23	70	#
315	11.2357	19	20	21	22	23	24	70	#
316	11.2357	20	21	22	23	24	25	70	#
317	11.2357	21	22	23	24	25	26	70	#
318	11.2357	22	23	24	25	26	27	70	#
319	11.2357	23	24	25	26	27	28	70	#
320	11.2357	24	25	26	27	28	29	70	#
321	11.2357	25	26	27	28	29	30	70	#
322	11.2357	26	27	28	29	30	31	70	#
323	11.2357	27	28	29	30	31	32	70	#
324	11.2357	28	29	30	31	32	33	70	#
325	11.2357	29	30	31	32	33	34	70	#
326	9.09553	30	31	32	33	34	35	70	#
327	9.09553	31	32	33	34	35	36	70	#
328	9.09553	32	33	34	35	36	37	70	#
329	9.09553	33	34	35	36	37	38	70	#
330	9.09553	34	35	36	37	38	39	70	#
331	9.09553	35	36	37	38	39	40	70	#
332	9.09553	36	37	38	39	40	41	70	#
333	9.09553	37	38	39	40	41	42	70	#
334	4.33594	0	1	2	71	#
335	4.33594	1	2	3	71	#
336	4.33594	2	3	4	71	#
337	4.33594	3	4	5	71	#
338	4.33594	4	5	6	71	#
339	4.33594	5	6	7	71	#
340	4.33594	6	7	8	71	#
341	4.33594	7	8	9	71	#
342	4.33594	8	9	10	71	#
343	4.33594	9	10	11	71	#
344	4.33594	10	11	12	71	#
345	4.33594	11	12	13	71	#
346	4.33594	12	13	14	71	#
347	4.33594	13	14	15	71	#
348	4.33594	14	15	16	71	#
349	4.33594	15	16	17	71	#
350	4.33594	16	17	18	71	#
351	4.33594	17	18	19	71	#
352	4.33594	18	19	20	71	#
353	4.33594	19	20	21	71	#
354	4.33594	20	21	22	71	#
355	4.33594	21	22	23	71	#
356	4.33594	22	23	24	71	#
357	4.33594	23	24	25	71	#
358	4.33594	24	25	26	71	#
359	4.33594	25	26	27	71	#
360	4.33594	26	27	28	71	#
361	4.33594	27	28	29	71	#
362	4.33594	28	29	30	71	#
363	4.33594	29	30	31	71	#
364	4.33594	30	31	32	71	#
365	4.33594	31	32	33	71	#
366	4.33594	32	33	34	71	#
367	4.33594	33	34	35	71	#
368	4.33594	34	35	36	71	#
369	4.33594	35	36	37	71	#
370	4.33594	36	37	38	71	#
371	4.33594	37	38	39	71	#
372	4.33594	38	39	40	71	#
373	4.33594	39	40	41	71	#
374	3.70361	40	41	42	71	#
375	3.70361	41	42	43	71	#
376	3.70361	42	43	44	71	#
377	3.70361	43	44	45	71	#
378	3.70361	44	45	46	71	#
379	3.70361	45	46	47	71	#
380	3.70361	46	47	48	71	#
381	15.9133	0	1	2	3	4	5	6	7	8	72	#
382	15.9133	1	2	3	4	5	6	7	8	9	72	#
383	15.9133	2	3	4	5	6	7	8	9	10	72	#
384	15.9133	3	4	5	6	7	8	9	10	11	72	#
385	15.9133	4	5	6	7	8	9	10	11	12	72	#
386	15.9133	5	6	7	8	9	10	11	12	13	72	#
387	15.9133	6	7	8	9	10	11	12	13	14	72	#
388	15.9133	7	8	9	10	11	12	13	14	15	72	#
389	15.9133	8	9	10	11	12	13	14	15	16	72	#
390	15.9133	9	10	11	12	13	14	15	16	17	72	#
391	15.9133	10	11	12	13	14	15	16	17	18	72	#
392	15.9133	11	12	13	14	15	16	17	18	19	72	#
393	15.9133	12	13	14	15	16	17	18	19	20	72	#
394	15.9133	13	14	15	16	17	18	19	20	21	72	#
395	15.9133	14	15	16	17	18	19	20	21	22	72	#
396	15.9133	15	16	17	18	19	20	21	22	23	72	#
397	15.9133	16	17	18	19	20	21	22	23	24	72	#
398	15.9133	17	18	19	20	21	22	23	24	25	72	#
399	15.9133	18	19	20	21	22	23	24	25	26	72	#
400	15.9133	19	20	21	22	23	24	25	26	27	72	#
401	15.9133	20	21	22	23	24	25	26	27	28	72	#
402	15.9133	21	22	23	24	25	26	27	28	29	72	#
403	15.9133	22	23	24	25	26	27	28	29	30	72	#
404	15.9133	23	24	25	26	27	28	29	30	31	72	#
405	15.9133	24	25	26	27	28	29	30	31	32	72	#
406	15.9133	25	26	27	28	29	30	31	32	33	72	#
407	15.9133	26	27	28	29	30	31	32	33	34	72	#
408	12.0234	27	28	29	30	31	32	33	34	35	72	#
409	12.0234	28	29	30	31	32	33	34	35	36	72	#
410	12.0234	29	30	31	32	33	34	35	36	37	72	#
411	12.0234	30	31	32	33	34	35	36	37	38	72	#
412	12.0234	31	32	33	34	35	36	37	38	39	72	#
413	12.0234	32	33	34	35	36	37	38	39	40	72	#
414	12.0234	33	34	35	36	37	38	39	40	41	72	#
415	12.0234	34	35	36	37	38	39	40	41	42	72	#
416	12.0234	35	36	37	38	39	40	41	42	43	72	#
417	12.0234	36	37	38	39	40	41	42	43	44	72	#
418	12.0234	37	38	39	40	41	42	43	44	45	72	#
419	11.5118	38	39	40	41	42	43	44	45	46	72	#
420	11.5118	39	40	41	42	43	44	45	46	47	72	#
421	8.58815	40	41	42	43	44	45	46	47	48	72	#
422	8.58815	41	42	43	44	45	46	47	48	49	72	#
423	8.58815	42	43	44	45	46	47	48	49	50	72	#
424	8.58815	43	44	45	46	47	48	49	50	51	72	#
425	8.58815	44	45	46	47	48	49	50	51	52	72	#
426	8.58815	45	46	47	48	49	50	51	52	53	72	#
427	8.58815	46	47	48	49	50	51	52	53	54	72	#
428	8.58815	47	48	49	50	51	52	53	54	55	72	#
429	8.58815	48	49	50	51	52	53	54	55	56	72	#
430	8.58815	49	50	51	52	53	54	55	56	57	72	#
431	8.58815	50	51	52	53	54	55	56	57	58	72	#
432	8.58815	51	52	53	54	55	56	57	58	59	72	#
433	8.58815	52	53	54	55	56	57	58	59	60	72	#
434	8.58815	53	54	55	56	57	58	59	60	61	72	#
435	8.58815	54	55	56	57	58	59	60	61	62	72	#
436	8.58815	55	56	57	58	59	60	61	62	63	72	#
437	3.29256	0	1	2	3	73	#
438	3.29256	1	2	3	4	73	#
439	3.29256	2	3	4	5	73	#
440	3.29256	3	4	5	6	73	#
441	3.29256	4	5	6	7	73	#
442	3.29256	5	6	7	8	73	#
443	3.29256	6	7	8	9	73	#
444	3.29256	7	8	9	10	73	#
445	3.29256	8	9	10	11	73	#
446	3.29256	9	10	11	12	73	#
447	3.29256	10	11	12	13	73	#
448	3.29256	11	12	13	14	73	#
449	3.29256	12	13	14	15	73	#
450	3.29256	13	14	15	16	73	#
451	3.29256	14	15	16	17	73	#
452	3.29256	15	16	17	18	73	#
453	3.29256	16	17	18	19	73	#
454	3.29256	17	18	19	20	73	#
455	3.29256	18	19	20	21	73	#
456	3.29256	19	20	21	22	73	#
457	3.29256	20	21	22	23	73	#
458	3.29256	21	22	23	24	73	#
459	3.29256	22	23	24	25	73	#
460	3.29256	23	24	25	26	73	#
461	3.29256	24	25	26	27	73	#
462	3.29256	25	26	27	28	73	#
463	3.29256	26	27	28	29	73	#
464	3.29256	27	28	29	30	73	#
465	3.29256	28	29	30	31	73	#
466	3.29256	29	30	31	32	73	#
467	3.29256	30	31	32	33	73	#
468	3.29256	31	32	33	34	73	#
469	2.60342	32	33	34	35	73	#
470	2.60342	33	34	35	36	73	#
471	2.60342	34	35	36	37	73	#
472	2.60342	35	36	37	38	73	#
473	2.60342	36	37	38	39	73	#
474	2.60342	37	38	39	40	73	#
475	2.60342	38	39	40	41	73	#
476	2.60342	39	40	41	42	73	#
477	2.60342	40	41	42	43	73	#
478	2.43363	41	42	43	44	73	#
479	2.43363	42	43	44	45	73	#
480	2.43363	43	44	45	46	73	#
481	1.93012	44	45	46	47	73	#
482	1.93012	45	46	47	48	73	#
483	1.93012	46	47	48	49	73	#
484	1.93012	47	48	49	50	73	#
485	1.93012	48	49	50	51	73	#
486	1.93012	49	50	51	52	73	#
487	1.93012	50	51	52	53	73	#
488	1.93012	51	52	53	54	73	#
489	1.93012	52	53	54	55	73	#
490	1.93012	53	54	55	56	73	#
491	1.93012	54	55	56	57	73	#
492	1.93012	55	56	57	58	73	#
493	1.86578	56	57	58	59	73	#
494	1.86578	57	58	59	60	73	#
495	1.77694	58	59	60	61	73	#
496	1.77694	59	60	61	62	73	#
497	1.77694	60	61	62	63	73	#
498	4.84729	0	1	2	74	#
499	4.84729	1	2	3	74	#
500	4.84729	2	3	4	74	#
501	4.84729	3	4	5	74	#
502	4.84729	4	5	6	74	#
503	4.84729	5	6	7	74	#
504	4.84729	6	7	8	74	#
505	4.84729	7	8	9	74	#
506	4.84729	8	9	10	74	#
507	4.84729	9	10	11	74	#
508	4.84729	10	11	12	74	#
509	4.84729	11	12	13	74	#
510	4.84729	12	13	14	74	#
511	4.84729	13	14	15	74	#
512	4.84729	14	15	16	74	#
513	4.84729	15	16	17	74	#
514	4.84729	16	17	18	74	#
515	4.84729	17	18	19	74	#
516	4.84729	18	19	20	74	#
517	4.84729	19	20	21	74	#
518	4.84729	20	21	22	74	#
519	4.84729	21	22	23	74	#
520	4.84729	22	23	24	74	#
521	4.84729	23	24	25	74	#
522	4.84729	24	25	26	74	#
523	4.84729	25	26	27	74	#
524	4.84729	26	27	28	74	#
525	4.84729	27	28	29	74	#
526	4.84729	28	29	30	74	#
527	4.84729	29	30	31	74	#
528	4.84729	30	31	32	74	#
529	4.84729	31	32	33	74	#
530	4.84729	32	33	34	74	#
531	4.84729	33	34	35	74	#
532	4.84729	34	35	36	74	#
533	4.84729	35	36	37	74	#
534	4.84729	36	37	38	74	#
535	3.01962	37	38	39	74	#
536	3.01962	38	39	40	74	#
537	3.01962	39	40	41	74	#
538	3.01962	40	41	42	74	#
539	3.01962	41	42	43	74	#
540	3.01962	42	43	44	74	#
541	3.01962	43	44	45	74	#
542	3.01962	44	45	46	74	#
543	3.01962	45	46	47	74	#
544	3.01962	46	47	48	74	#
545	3.01962	47	48	49	74	#
546	3.01962	48	49	50	74	#
547	3.01962	49	50	51	74	#
548	3.01962	50	51	52	74	#
549	3.01962	51	52	53	74	#
550	3.01962	52	53	54	74	#
551	3.01962	53	54	55	74	#
552	3.01962	54	55	56	74	#
553	3.01962	55	56	57	74	#
554	3.01962	56	57	58	74	#
555	3.01962	57	58	59	74	#
556	3.01962	58	59	60	74	#
557	3.01962	59	60	61	74	#
558	2.97092	60	61	62	74	#
559	2.92376	61	62	63	74	#
