72	15.3672	5	6	7	8	9	10	11	12	42	#
73	15.3672	6	7	8	9	10	11	12	13	42	#
74	15.3672	7	8	9	10	11	12	13	14	42	#
75	15.3672	8	9	10	11	12	13	14	15	42	#
76	15.3672	9	10	11	12	13	14	15	16	42	#
77	15.3672	10	11	12	13	14	15	16	17	42	#
78	15.3672	11	12	13	14	15	16	17	18	42	#
79	15.3672	12	13	14	15	16	17	18	19	42	#
80	15.3672	13	14	15	16	17	18	19	20	42	#
81	15.3672	14	15	16	17	18	19	20	21	42	#
82	15.3672	15	16	17	18	19	20	21	22	42	#
83	15.3672	16	17	18	19	20	21	22	23	42	#
84	15.3672	17	18	19	20	21	22	23	24	42	#
85	15.3672	18	19	20	21	22	23	24	25	42	#
86	15.3672	19	20	21	22	23	24	25	26	42	#
87	15.3672	20	21	22	23	24	25	26	27	42	#
88	15.3672	21	22	23	24	25	26	27	28	42	#
89	15.3672	22	23	24	25	26	27	28	29	42	#
90	15.3672	23	24	25	26	27	28	29	30	42	#
91	15.3672	24	25	26	27	28	29	30	31	42	#
92	15.3672	25	26	27	28	29	30	31	32	42	#
93	15.3672	26	27	28	29	30	31	32	33	42	#
94	13.3452	27	28	29	30	31	32	33	34	42	#
95	13.3452	28	29	30	31	32	33	34	35	42	#
96	13.3452	29	30	31	32	33	34	35	36	42	#
97	13.3452	30	31	32	33	34	35	36	37	42	#
98	13.3452	31	32	33	34	35	36	37	38	42	#
99	13.9764	0	1	2	3	4	5	6	7	43	#
100	13.9764	1	2	3	4	5	6	7	8	43	#
101	13.9764	2	3	4	5	6	7	8	9	43	#
102	13.9764	3	4	5	6	7	8	9	10	43	#
103	13.9764	4	5	6	7	8	9	10	11	43	#
104	13.9764	5	6	7	8	9	10	11	12	43	#
105	13.9764	6	7	8	9	10	11	12	13	43	#
106	13.9764	7	8	9	10	11	12	13	14	43	#
107	13.9764	8	9	10	11	12	13	14	15	43	#
108	13.9764	9	10	11	12	13	14	15	16	43	#
109	13.9764	10	11	12	13	14	15	16	17	43	#
110	13.9764	11	12	13	14	15	16	17	18	43	#
111	13.9764	12	13	14	15	16	17	18	19	43	#
112	13.9764	13	14	15	16	17	18	19	20	43	#
113	13.9764	14	15	16	17	18	19	20	21	43	#
114	13.9764	15	16	17	18	19	20	21	22	43	#
115	13.9764	16	17	18	19	20	21	22	23	43	#
116	13.9764	17	18	19	20	21	22	23	24	43	#
117	13.9764	18	19	20	21	22	23	24	25	43	#
118	13.9764	19	20	21	22	23	24	25	26	43	#
119	13.9764	20	21	22	23	24	25	26	27	43	#
120	13.9764	21	22	23	24	25	26	27	28	43	#
121	13.9764	22	23	24	25	26	27	28	29	43	#
122	13.9764	23	24	25	26	27	28	29	30	43	#
123	13.9764	24	25	26	27	28	29	30	31	43	#
124	13.9764	25	26	27	28	29	30	31	32	43	#
125	13.9764	26	27	28	29	30	31	32	33	43	#
126	13.9764	27	28	29	30	31	32	33	34	43	#
