94	15.3672	3	4	5	6	7	8	9	10	54	#
95	15.3672	4	5	6	7	8	9	10	11	54	#
96	15.3672	5	6	7	8	9	10	11	12	54	#
97	15.3672	6	7	8	9	10	11	12	13	54	#
98	15.3672	7	8	9	10	11	12	13	14	54	#
99	15.3672	8	9	10	11	12	13	14	15	54	#
100	15.3672	9	10	11	12	13	14	15	16	54	#
101	15.3672	10	11	12	13	14	15	16	17	54	#
102	15.3672	11	12	13	14	15	16	17	18	54	#
103	15.3672	12	13	14	15	16	17	18	19	54	#
104	15.3672	13	14	15	16	17	18	19	20	54	#
105	15.3672	14	15	16	17	18	19	20	21	54	#
106	15.3672	15	16	17	18	19	20	21	22	54	#
107	15.3672	16	17	18	19	20	21	22	23	54	#
108	15.3672	17	18	19	20	21	22	23	24	54	#
109	15.3672	18	19	20	21	22	23	24	25	54	#
110	15.3672	19	20	21	22	23	24	25	26	54	#
111	15.3672	20	21	22	23	24	25	26	27	54	#
112	12.9661	21	22	23	24	25	26	27	28	54	#
113	12.9661	22	23	24	25	26	27	28	29	54	#
114	12.9661	23	24	25	26	27	28	29	30	54	#
115	12.9661	24	25	26	27	28	29	30	31	54	#
116	12.9661	25	26	27	28	29	30	31	32	54	#
