93	11.2401	19	20	21	22	23	24	25	26	54	#
94	11.2401	20	21	22	23	24	25	26	27	54	#
95	11.2401	21	22	23	24	25	26	27	28	54	#
96	11.2401	22	23	24	25	26	27	28	29	54	#
97	7.58051	23	24	25	26	27	28	29	30	54	#
98	7.58051	24	25	26	27	28	29	30	31	54	#
99	7.58051	25	26	27	28	29	30	31	32	54	#
100	7.58051	26	27	28	29	30	31	32	33	54	#
101	7.58051	27	28	29	30	31	32	33	34	54	#
102	7.58051	28	29	30	31	32	33	34	35	54	#
103	7.58051	29	30	31	32	33	34	35	36	54	#
104	7.58051	30	31	32	33	34	35	36	37	54	#
105	7.58051	31	32	33	34	35	36	37	38	54	#
106	7.58051	32	33	34	35	36	37	38	39	54	#
107	7.58051	33	34	35	36	37	38	39	40	54	#
108	7.58051	34	35	36	37	38	39	40	41	54	#
109	7.58051	35	36	37	38	39	40	41	42	54	#
110	7.58051	36	37	38	39	40	41	42	43	54	#
111	7.08613	37	38	39	40	41	42	43	44	54	#
112	7.08613	38	39	40	41	42	43	44	45	54	#
113	7.08613	39	40	41	42	43	44	45	46	54	#
114	6.93536	40	41	42	43	44	45	46	47	54	#
115	6.79087	41	42	43	44	45	46	47	48	54	#
116	6.39141	42	43	44	45	46	47	48	49	54	#
117	6.39141	43	44	45	46	47	48	49	50	54	#
118	6.39141	44	45	46	47	48	49	50	51	54	#
