102	8.06338	63	64	65	66	67	101	#
103	7.9448	64	65	66	67	68	101	#
104	5.51272	65	66	67	68	69	101	#
105	5.51272	66	67	68	69	70	101	#
106	5.51272	67	68	69	70	71	101	#
107	5.51272	68	69	70	71	72	101	#
108	5.51272	69	70	71	72	73	101	#
109	5.51272	70	71	72	73	74	101	#
110	5.51272	71	72	73	74	75	101	#
111	5.51272	72	73	74	75	76	101	#
112	5.51272	73	74	75	76	77	101	#
113	5.51272	74	75	76	77	78	101	#
114	5.51272	75	76	77	78	79	101	#
115	5.51272	76	77	78	79	80	101	#
116	5.51272	77	78	79	80	81	101	#
117	5.51272	78	79	80	81	82	101	#
118	5.51272	79	80	81	82	83	101	#
119	5.51272	80	81	82	83	84	101	#
120	5.51272	81	82	83	84	85	101	#
121	5.51272	82	83	84	85	86	101	#
122	5.51272	83	84	85	86	87	101	#
123	5.51272	84	85	86	87	88	101	#
124	5.51272	85	86	87	88	89	101	#
125	5.51272	86	87	88	89	90	101	#
126	5.51272	87	88	89	90	91	101	#
127	5.51272	88	89	90	91	92	101	#
128	5.51272	89	90	91	92	93	101	#
129	5.51272	90	91	92	93	94	101	#
130	5.51272	91	92	93	94	95	101	#
131	5.51272	92	93	94	95	96	101	#
132	5.51272	93	94	95	96	97	101	#
133	5.51272	94	95	96	97	98	101	#
134	5.45704	95	96	97	98	99	101	#
135	0.721889	0	102	#
136	0.721889	1	102	#
137	0.721889	2	102	#
138	0.721889	3	102	#
139	0.721889	4	102	#
140	0.721889	5	102	#
141	0.721889	6	102	#
142	0.721889	7	102	#
143	0.721889	8	102	#
144	0.721889	9	102	#
145	0.721889	10	102	#
146	0.721889	11	102	#
147	0.721889	12	102	#
148	0.721889	13	102	#
149	0.721889	14	102	#
150	0.721889	15	102	#
151	0.721889	16	102	#
152	0.721889	17	102	#
153	0.721889	18	102	#
154	0.721889	19	102	#
155	0.721889	20	102	#
156	0.721889	21	102	#
157	0.721889	22	102	#
158	0.721889	23	102	#
159	0.721889	24	102	#
160	0.721889	25	102	#
161	0.721889	26	102	#
162	0.721889	27	102	#
163	0.721889	28	102	#
164	0.721889	29	102	#
165	0.721889	30	102	#
166	0.721889	31	102	#
167	0.721889	32	102	#
168	0.721889	33	102	#
169	0.721889	34	102	#
170	0.721889	35	102	#
171	0.721889	36	102	#
172	0.721889	37	102	#
173	0.721889	38	102	#
174	0.721889	39	102	#
175	0.721889	40	102	#
176	0.721889	41	102	#
177	0.721889	42	102	#
178	0.721889	43	102	#
179	0.721889	44	102	#
180	0.721889	45	102	#
181	0.721889	46	102	#
182	0.721889	47	102	#
183	0.721889	48	102	#
184	0.721889	49	102	#
185	0.721889	50	102	#
186	0.721889	51	102	#
187	0.721889	52	102	#
188	0.721889	53	102	#
189	0.721889	54	102	#
190	0.721889	55	102	#
191	0.721889	56	102	#
192	0.721889	57	102	#
193	0.721889	58	102	#
194	0.721889	59	102	#
195	0.721889	60	102	#
196	0.721889	61	102	#
197	0.721889	62	102	#
198	0.721889	63	102	#
199	0.721889	64	102	#
200	0.721889	65	102	#
201	0.721889	66	102	#
202	0.721889	67	102	#
203	0.721889	68	102	#
204	0.721889	69	102	#
205	0.721889	70	102	#
206	0.721889	71	102	#
207	0.721889	72	102	#
208	0.721889	73	102	#
209	0.721889	74	102	#
210	0.721889	75	102	#
211	0.721889	76	102	#
212	0.721889	77	102	#
213	0.721889	78	102	#
214	0.721889	79	102	#
215	0.721889	80	102	#
216	0.721889	81	102	#
217	0.721889	82	102	#
218	0.721889	83	102	#
219	0.721889	84	102	#
220	0.618762	85	102	#
221	0.618762	86	102	#
222	0.618762	87	102	#
223	0.618762	88	102	#
224	0.618762	89	102	#
225	0.618762	90	102	#
226	0.618762	91	102	#
227	0.618762	92	102	#
228	0.618762	93	102	#
229	0.618762	94	102	#
230	0.618762	95	102	#
231	0.618762	96	102	#
232	0.618762	97	102	#
233	0.618762	98	102	#
234	0.612512	99	102	#
