183	13.544	11	12	13	14	15	16	17	18	103	#
184	13.544	12	13	14	15	16	17	18	19	103	#
185	13.544	13	14	15	16	17	18	19	20	103	#
186	13.544	14	15	16	17	18	19	20	21	103	#
187	13.544	15	16	17	18	19	20	21	22	103	#
188	13.544	16	17	18	19	20	21	22	23	103	#
189	13.544	17	18	19	20	21	22	23	24	103	#
190	13.544	18	19	20	21	22	23	24	25	103	#
191	13.544	19	20	21	22	23	24	25	26	103	#
192	13.544	20	21	22	23	24	25	26	27	103	#
193	13.544	21	22	23	24	25	26	27	28	103	#
194	13.544	22	23	24	25	26	27	28	29	103	#
195	13.544	23	24	25	26	27	28	29	30	103	#
196	13.544	24	25	26	27	28	29	30	31	103	#
197	13.544	25	26	27	28	29	30	31	32	103	#
198	13.544	26	27	28	29	30	31	32	33	103	#
199	13.544	27	28	29	30	31	32	33	34	103	#
200	13.544	28	29	30	31	32	33	34	35	103	#
201	13.544	29	30	31	32	33	34	35	36	103	#
202	13.544	30	31	32	33	34	35	36	37	103	#
203	13.544	31	32	33	34	35	36	37	38	103	#
204	13.544	32	33	34	35	36	37	38	39	103	#
205	13.544	33	34	35	36	37	38	39	40	103	#
206	13.544	34	35	36	37	38	39	40	41	103	#
207	13.544	35	36	37	38	39	40	41	42	103	#
208	13.544	36	37	38	39	40	41	42	43	103	#
209	13.544	37	38	39	40	41	42	43	44	103	#
210	13.544	38	39	40	41	42	43	44	45	103	#
211	13.544	39	40	41	42	43	44	45	46	103	#
212	13.544	40	41	42	43	44	45	46	47	103	#
213	13.544	41	42	43	44	45	46	47	48	103	#
214	13.544	42	43	44	45	46	47	48	49	103	#
215	13.544	43	44	45	46	47	48	49	50	103	#
216	13.544	44	45	46	47	48	49	50	51	103	#
217	13.544	45	46	47	48	49	50	51	52	103	#
218	13.544	46	47	48	49	50	51	52	53	103	#
219	13.544	47	48	49	50	51	52	53	54	103	#
220	13.544	48	49	50	51	52	53	54	55	103	#
221	13.544	49	50	51	52	53	54	55	56	103	#
222	13.544	50	51	52	53	54	55	56	57	103	#
223	13.544	51	52	53	54	55	56	57	58	103	#
224	13.544	52	53	54	55	56	57	58	59	103	#
225	13.544	53	54	55	56	57	58	59	60	103	#
226	13.544	54	55	56	57	58	59	60	61	103	#
227	13.544	55	56	57	58	59	60	61	62	103	#
228	13.544	56	57	58	59	60	61	62	63	103	#
229	13.544	57	58	59	60	61	62	63	64	103	#
230	13.544	58	59	60	61	62	63	64	65	103	#
231	13.544	59	60	61	62	63	64	65	66	103	#
232	13.544	60	61	62	63	64	65	66	67	103	#
233	13.544	61	62	63	64	65	66	67	68	103	#
234	13.544	62	63	64	65	66	67	68	69	103	#
235	13.544	63	64	65	66	67	68	69	70	103	#
236	13.544	64	65	66	67	68	69	70	71	103	#
237	13.544	65	66	67	68	69	70	71	72	103	#
238	10.158	66	67	68	69	70	71	72	73	103	#
239	10.158	67	68	69	70	71	72	73	74	103	#
240	10.158	68	69	70	71	72	73	74	75	103	#
241	10.158	69	70	71	72	73	74	75	76	103	#
242	10.158	70	71	72	73	74	75	76	77	103	#
243	10.158	71	72	73	74	75	76	77	78	103	#
244	10.158	72	73	74	75	76	77	78	79	103	#
245	10.158	73	74	75	76	77	78	79	80	103	#
246	10.158	74	75	76	77	78	79	80	81	103	#
247	10.158	75	76	77	78	79	80	81	82	103	#
248	10.158	76	77	78	79	80	81	82	83	103	#
249	10.158	77	78	79	80	81	82	83	84	103	#
250	10.158	78	79	80	81	82	83	84	85	103	#
251	10.158	79	80	81	82	83	84	85	86	103	#
252	10.158	80	81	82	83	84	85	86	87	103	#
253	10.158	81	82	83	84	85	86	87	88	103	#
254	10.158	82	83	84	85	86	87	88	89	103	#
255	10.158	83	84	85	86	87	88	89	90	103	#
256	10.158	84	85	86	87	88	89	90	91	103	#
257	10.158	85	86	87	88	89	90	91	92	103	#
258	10.158	86	87	88	89	90	91	92	93	103	#
259	10.158	87	88	89	90	91	92	93	94	103	#
260	10.158	88	89	90	91	92	93	94	95	103	#
261	10.158	89	90	91	92	93	94	95	96	103	#
262	9.85015	90	91	92	93	94	95	96	97	103	#
263	9.85015	91	92	93	94	95	96	97	98	103	#
264	9.85015	92	93	94	95	96	97	98	99	103	#
